seed,map_hash,outcome,time_s,cumulative_turn_deg,steering_tv_per_s,yaw_reversals,peak_yaw_deg_s,peak_yaw_accel_deg_s2,min_circle_clearance_m,compute_s
2177,6cbf8e399c29989f,success,51.68,557.125343036501,0.3036548185663949,20,65.95758807742783,285.16305140023815,-0.30699050903320313,1.923139414000616
2178,ce37682b392dabca,success,51.160000000000004,472.1454536798874,0.24216733879717015,11,58.35837248101555,251.14375778173275,-0.25446731567382813,1.4966150170002948
2179,1f791a2d988aae2f,success,47.96,477.033907720919,0.23724064572688636,14,50.06352434715709,232.44710476308634,-0.15165664672851562,1.7008232540028985
2180,93aac2d6e35dc86d,success,46.96,323.6212752768078,0.14862198726408138,16,29.794377329460513,149.3320070066429,-0.1835247802734375,1.5921413660034887
2181,b8205f5169eca21a,success,52.6,429.6449229183494,0.16133347168536466,16,19.96075965535203,111.31935704714328,-0.06683937072753907,1.7669325690003461
2182,511180d685445e03,success,47.96,340.5149137915451,0.1593854203563901,12,31.689812072381155,131.5571178621439,-0.1379363250732422,1.7397395170009986
2183,e0edef30d0c713a6,success,50.56,391.2913055310402,0.1922179722850494,11,66.30488228998578,275.12105824858094,-0.2350086212158203,1.5044526960009534
2184,4c8298c639ad6ddb,success,50.84,486.0324637656059,0.23152004842398016,12,51.098349573904045,285.1919612320331,-0.22136085510253906,1.6733398559990746
2185,e886d3ef09163ea2,success,48.08,421.3940062511261,0.19215367979562986,15,56.807945723841605,189.2336625553273,-0.32144134521484374,1.5775803800024732
2186,bfa8c92a5acba6e5,success,50.52,446.5771181376296,0.20431748614222495,13,62.12703437380061,285.20282394100826,-0.1806085205078125,1.7006504950004455
2187,b8a34802a67ca8a8,success,47.28,273.46819692101843,0.13426841569941508,15,38.189835199997695,229.719188810377,-0.14176048278808595,1.5927855830013868
2188,7905dad68150e0ce,success,49.52,365.0559758701897,0.22321724391546888,17,60.360329627116315,285.20515536308403,-0.2519574737548828,1.6918027050014643
2189,8038098c0f40b55a,success,50.480000000000004,481.4687063388077,0.1906038167489406,16,43.400964740388694,245.3763799627702,-0.25509552001953123,1.727192730999377
2190,e7e49303c179af03,success,49.160000000000004,552.6797236620505,0.2555697387958853,14,64.77750387152525,275.5951517047487,-0.20227256774902344,1.5796533270004147
2191,9bded5f89afb0d2c,success,50.72,463.979181050131,0.19723886642524274,17,45.48234078428381,192.60274538523595,-0.10146659851074219,1.6699657480021415
2192,5defcadfec416132,success,51.44,493.34439265784914,0.18940513771067882,13,42.77378662646228,225.45896153454717,-0.20375694274902345,1.68135876100132
2193,aaf22a4d93fc7931,success,52.64,526.3413870027802,0.25745305638918853,17,60.95164695193089,285.2117461924805,-0.24879791259765624,1.499943033002637
2194,c6870e658efa33de,success,49.84,353.5370925053674,0.19347586207103767,12,30.39393948962228,134.71360529848917,-0.21219573974609374,1.8734250540001085
2195,32cf6a6a81195f95,success,49.120000000000005,439.54942245819296,0.20217341979501421,13,59.75369264225179,285.2006553026783,-0.24648414611816405,1.6422151389997452
2196,c711d651b68f9661,success,53.64,529.5182087307085,0.32515944732460045,15,67.19386297326183,285.2047861330892,-0.3257305908203125,1.6732071609985724
2197,3106bece6a4e6ee6,success,51.28,485.57077836127735,0.24601998841103062,15,58.543675628514336,326.1376550200378,-0.36962486267089845,1.397081134000473
2198,db68a233a22b32b7,success,59.160000000000004,637.7087746768866,0.3825019871402957,17,62.492052711537745,285.20210108627407,-0.3650189208984375,1.6225984570010041
2199,efe733ebbbb896dc,success,54.6,531.8056681992766,0.26690933522478344,13,67.62038669493136,285.2028139064219,-0.23990089416503907,1.4286491580023721
