timestamp,state,speed_target_mps,speed_mps,yaw_rate_rads,mid_pwm,delta_pwm_cmd,delta_pwm_safe,left_pwm,right_pwm,speed_idx,repeat_idx,"note_rule:+Δ=좌회전,-Δ=우회전,PWM낮을수록전진(1100~1500)"
1755197841.461711522,STEP_NEG,0.700,0.646,-0.49597,1339,-100,-100,1239,1439,0,0
1755197841.511573468,STEP_NEG,0.700,0.646,-0.44478,1336,-100,-100,1236,1436,0,0
1755197841.562018269,STEP_NEG,0.700,0.646,-0.36355,1334,-100,-100,1234,1434,0,0
1755197841.611556371,STEP_NEG,0.700,0.656,-0.28976,1332,-100,-100,1232,1432,0,0
1755197841.662291992,STEP_NEG,0.700,0.656,-0.20071,1329,-100,-100,1229,1429,0,0
1755197841.712018032,STEP_NEG,0.700,0.656,-0.15153,1326,-100,-100,1226,1426,0,0
1755197841.761559910,STEP_NEG,0.700,0.656,-0.12889,1324,-100,-100,1224,1424,0,0
1755197841.812050920,STEP_NEG,0.700,0.692,-0.13959,1322,-100,-100,1222,1422,0,0
1755197841.861641502,STEP_NEG,0.700,0.692,-0.16584,1319,-100,-100,1219,1419,0,0
1755197841.911868893,STEP_NEG,0.700,0.692,-0.21256,1316,-100,-100,1216,1416,0,0
1755197841.961599701,STEP_NEG,0.700,0.692,-0.25381,1314,-100,-100,1214,1414,0,0
1755197842.011483567,STEP_NEG,0.700,0.734,-0.26056,1312,-100,-100,1212,1412,0,0
1755197842.061477515,STEP_NEG,0.700,0.734,-0.22989,1309,-100,-100,1209,1409,0,0
1755197842.111437766,STEP_NEG,0.700,0.734,-0.11835,1306,-100,-100,1206,1406,0,0
1755197842.161789094,STEP_NEG,0.700,0.734,-0.08221,1304,-100,-100,1204,1404,0,0
1755197842.212040197,STEP_NEG,0.700,0.754,-0.09461,1302,-100,-100,1202,1402,0,0
1755197842.262222338,STEP_NEG,0.700,0.754,-0.13764,1300,-100,-100,1200,1400,0,0
1755197842.311626198,STEP_NEG,0.700,0.754,-0.18584,1298,-100,-100,1198,1398,0,0
1755197842.361722355,STEP_NEG,0.700,0.754,-0.22565,1296,-100,-100,1196,1396,0,0
1755197842.411573421,STEP_NEG,0.700,0.798,-0.20618,1298,-100,-100,1198,1398,0,0
1755197842.461655338,STEP_NEG,0.700,0.798,-0.19059,1300,-100,-100,1200,1400,0,0
1755197842.511731622,STEP_NEG,0.700,0.798,-0.15254,1302,-100,-100,1202,1402,0,0
1755197842.561773154,STEP_NEG,0.700,0.798,-0.13554,1304,-100,-100,1204,1404,0,0
1755197842.611666941,STEP_NEG,0.700,0.854,-0.13156,1307,-100,-100,1207,1407,0,0
1755197842.661717369,STEP_NEG,0.700,0.854,-0.12704,1310,-100,-100,1210,1410,0,0
1755197842.711453457,STEP_NEG,0.700,0.854,-0.11418,1312,-100,-100,1212,1412,0,0
1755197842.761687568,STEP_NEG,0.700,0.854,-0.09420,1314,-100,-100,1214,1414,0,0
1755197842.811488617,STEP_NEG,0.700,0.894,-0.09446,1317,-100,-100,1217,1417,0,0
1755197842.861453540,STEP_NEG,0.700,0.894,-0.11402,1320,-100,-100,1220,1420,0,0
1755197842.911421407,STEP_NEG,0.700,0.894,-0.15026,1322,-100,-100,1222,1422,0,0
1755197842.961488444,STEP_NEG,0.700,0.894,-0.15984,1324,-100,-100,1224,1424,0,0
1755197843.011606201,STEP_NEG,0.700,0.918,-0.12643,1327,-100,-100,1227,1427,0,0
1755197843.061513139,STEP_NEG,0.700,0.918,-0.06280,1330,-100,-100,1230,1430,0,0
1755197843.111471694,STEP_NEG,0.700,0.918,0.03358,1332,-100,-100,1232,1432,0,0
1755197843.161769518,STEP_NEG,0.700,0.918,0.05292,1334,-100,-100,1234,1434,0,0
1755197843.211472102,STEP_NEG,0.700,0.934,-0.02487,1337,-100,-100,1237,1437,0,0
1755197843.261573026,STEP_NEG,0.700,0.934,-0.07261,1340,-100,-100,1240,1440,0,0
1755197843.311460669,STEP_NEG,0.700,0.934,-0.08776,1342,-100,-100,1242,1442,0,0
1755197843.361569690,STEP_NEG,0.700,0.934,-0.08367,1344,-100,-100,1244,1444,0,0
1755197843.411446836,STEP_NEG,0.700,0.828,-0.04140,1347,-100,-100,1247,1447,0,0
1755197843.461491728,STEP_NEG,0.700,0.828,-0.00674,1350,-100,-100,1250,1450,0,0
1755197843.511494667,STEP_NEG,0.700,0.828,0.06405,1352,-100,-100,1252,1452,0,0
1755197843.561900076,STEP_NEG,0.700,0.828,0.07768,1354,-100,-100,1254,1454,0,0
1755197843.611664741,STEP_NEG,0.700,0.658,0.09474,1352,-100,-100,1252,1452,0,0
1755197843.661669665,STEP_NEG,0.700,0.658,0.08051,1350,-100,-100,1250,1450,0,0
1755197843.711878111,STEP_NEG,0.700,0.658,0.09606,1347,-100,-100,1247,1447,0,0
1755197843.761612183,STEP_NEG,0.700,0.658,0.11968,1344,-100,-100,1244,1444,0,0
1755197843.811457617,STEP_NEG,0.700,0.510,0.12881,1342,-100,-100,1242,1442,0,0
1755197843.917764472,STEP_NEG,0.700,0.510,0.12881,1340,-100,-100,1240,1440,0,0
1755197843.961662502,STEP_NEG,0.700,0.510,0.14535,1337,-100,-100,1237,1437,0,0
1755197844.012639630,RECOVER2,0.700,0.375,0.16757,1334,-100,-100,1234,1434,0,0
1755197844.061785023,RECOVER2,0.700,0.375,0.20385,1332,0,0,1332,1332,0,0
1755197844.112499044,RECOVER2,0.700,0.375,0.20640,1330,0,0,1330,1330,0,0
1755197844.161559763,RECOVER2,0.700,0.375,0.11420,1327,0,0,1327,1327,0,0
1755197844.211477518,RECOVER2,0.700,0.280,0.10264,1324,0,0,1324,1324,0,0
1755197844.261714380,RECOVER2,0.700,0.280,0.11537,1322,0,0,1322,1322,0,0
1755197844.312019788,RECOVER2,0.700,0.280,0.13376,1320,0,0,1320,1320,0,0
1755197844.361534017,RECOVER2,0.700,0.280,0.15162,1317,0,0,1317,1317,0,0
1755197844.411915714,RECOVER2,0.700,0.220,0.13950,1314,0,0,1314,1314,0,0
1755197844.461620378,RECOVER2,0.700,0.220,0.09550,1312,0,0,1312,1312,0,0
1755197844.511436211,RECOVER2,0.700,0.220,0.03801,1310,0,0,1310,1310,0,0
1755197844.561564688,RECOVER2,0.700,0.220,-0.00705,1307,0,0,1307,1307,0,0
1755197844.611713614,RECOVER2,0.700,0.182,-0.06156,1304,0,0,1304,1304,0,0
1755197844.661443718,RECOVER2,0.700,0.182,-0.07533,1302,0,0,1302,1302,0,0
1755197844.711473346,RECOVER2,0.700,0.182,-0.07266,1300,0,0,1300,1300,0,0
1755197844.761861538,RECOVER2,0.700,0.182,-0.03437,1297,0,0,1297,1297,0,0
1755197844.811763773,RECOVER2,0.700,0.162,-0.02435,1294,0,0,1294,1294,0,0
1755197844.861475669,RECOVER2,0.700,0.162,-0.01655,1292,0,0,1292,1292,0,0
1755197844.911459920,RECOVER2,0.700,0.162,-0.02330,1290,0,0,1290,1290,0,0
1755197844.961439723,RECOVER2,0.700,0.162,-0.04086,1287,0,0,1287,1287,0,0
1755197845.011716811,RECOVER2,0.700,0.133,-0.05220,1284,0,0,1284,1284,0,0
